GapLength,Station,GapID,Date,TrueValue,PredictedValue
90,andhiyarkhore,2,1992-03-30,0.388,1.9473399999999992
90,andhiyarkhore,2,1992-03-31,0.444,1.7902599999999986
90,andhiyarkhore,2,1992-04-01,0.462,1.8241799999999995
90,andhiyarkhore,2,1992-04-02,0.635,1.8524599999999989
90,andhiyarkhore,2,1992-04-03,0.646,2.0812099999999996
90,andhiyarkhore,2,1992-04-04,0.459,1.9139999999999995
90,andhiyarkhore,2,1992-04-05,0.48,1.8333899999999992
90,andhiyarkhore,2,1992-04-06,0.363,2.0161599999999997
90,andhiyarkhore,2,1992-04-07,0.345,1.9916499999999997
90,andhiyarkhore,2,1992-04-08,0.393,2.121889999999999
90,andhiyarkhore,2,1992-04-09,0.371,2.1852299999999993
90,andhiyarkhore,2,1992-04-10,0.252,1.9824499999999992
90,andhiyarkhore,2,1992-04-11,0.455,1.7130099999999997
90,andhiyarkhore,2,1992-04-12,0.46,1.7138599999999988
90,andhiyarkhore,2,1992-04-13,0.457,1.4535899999999993
90,andhiyarkhore,2,1992-04-14,0.294,1.574019999999999
90,andhiyarkhore,2,1992-04-15,0.6,1.5133099999999997
90,andhiyarkhore,2,1992-04-16,0.397,1.3411
90,andhiyarkhore,2,1992-04-17,0.39,1.3680499999999998
90,andhiyarkhore,2,1992-04-18,0.282,1.2941299999999998
90,andhiyarkhore,2,1992-04-19,0.4,1.44791
90,andhiyarkhore,2,1992-04-20,0.268,1.2763599999999997
90,andhiyarkhore,2,1992-04-21,0.213,1.19133
90,andhiyarkhore,2,1992-04-22,0.23,1.2277300000000004
90,andhiyarkhore,2,1992-04-23,0.233,1.3346100000000005
90,andhiyarkhore,2,1992-04-24,0.224,1.31189
90,andhiyarkhore,2,1992-04-25,0.498,1.24323
90,andhiyarkhore,2,1992-04-26,0.5,1.3780599999999996
90,andhiyarkhore,2,1992-04-27,0.435,1.1660699999999997
90,andhiyarkhore,2,1992-04-28,0.423,1.1607099999999995
90,andhiyarkhore,2,1992-04-29,0.365,1.4657099999999996
90,andhiyarkhore,2,1992-04-30,0.398,1.3024899999999997
90,andhiyarkhore,2,1992-05-01,0.368,1.3067999999999995
90,andhiyarkhore,2,1992-05-02,0.33,1.0454899999999996
90,andhiyarkhore,2,1992-05-03,0.3,1.159449999999999
90,andhiyarkhore,2,1992-05-04,0.259,1.037719999999999
90,andhiyarkhore,2,1992-05-05,0.268,1.1095699999999993
90,andhiyarkhore,2,1992-05-06,0.26,1.125959999999999
90,andhiyarkhore,2,1992-05-07,0.241,1.059339999999999
90,andhiyarkhore,2,1992-05-08,0.215,1.0427599999999995
90,andhiyarkhore,2,1992-05-09,0.24,1.0020099999999994
90,andhiyarkhore,2,1992-05-10,0.24,1.0653799999999993
90,andhiyarkhore,2,1992-05-11,0.221,0.9499799999999994
90,andhiyarkhore,2,1992-05-12,0.237,0.9458499999999997
90,andhiyarkhore,2,1992-05-13,0.217,0.8003799999999999
90,andhiyarkhore,2,1992-05-14,0.205,0.8402399999999998
90,andhiyarkhore,2,1992-05-15,0.216,0.8466699999999997
90,andhiyarkhore,2,1992-05-16,0.22,1.1802899999999998
90,andhiyarkhore,2,1992-05-17,0.22,1.1625799999999997
90,andhiyarkhore,2,1992-05-18,0.186,1.1648899999999995
90,andhiyarkhore,2,1992-05-19,0.218,1.2727799999999994
90,andhiyarkhore,2,1992-05-20,0.194,1.1558199999999996
90,andhiyarkhore,2,1992-05-21,0.177,1.2363899999999994
90,andhiyarkhore,2,1992-05-22,0.175,1.2257699999999994
90,andhiyarkhore,2,1992-05-23,0.16,0.9017499999999997
90,andhiyarkhore,2,1992-05-24,0.18,1.2862199999999995
90,andhiyarkhore,2,1992-05-25,0.148,1.4824499999999994
90,andhiyarkhore,2,1992-05-26,0.15,1.3234399999999997
90,andhiyarkhore,2,1992-05-27,0.153,1.32716
90,andhiyarkhore,2,1992-05-28,0.151,1.2247099999999995
90,andhiyarkhore,2,1992-05-29,0.201,1.1932799999999997
90,andhiyarkhore,2,1992-05-30,0.189,1.4125699999999994
90,andhiyarkhore,2,1992-05-31,0.2,0.2
90,andhiyarkhore,3,1992-09-01,7.099,16.212970000000002
90,andhiyarkhore,3,1992-09-02,5.817,16.797560000000004
90,andhiyarkhore,3,1992-09-03,7.817,13.765910000000003
90,andhiyarkhore,3,1992-09-04,6.918,14.756389999999996
90,andhiyarkhore,3,1992-09-05,29.91,23.66851999999999
90,andhiyarkhore,3,1992-09-06,22.0,51.73093
90,andhiyarkhore,3,1992-09-07,81.0,48.39279
90,andhiyarkhore,3,1992-09-08,45.17,63.42360999999997
90,andhiyarkhore,3,1992-09-09,29.16,66.42420999999999
90,andhiyarkhore,3,1992-09-10,25.0,83.95686999999998
90,andhiyarkhore,3,1992-09-11,80.4,94.78434000000004
90,andhiyarkhore,3,1992-09-12,78.8,76.33414999999997
90,andhiyarkhore,3,1992-09-13,35.0,53.22608000000002
90,andhiyarkhore,3,1992-09-14,20.43,35.03806
90,andhiyarkhore,3,1992-09-15,14.9,26.47364
90,andhiyarkhore,3,1992-09-16,15.53,25.36367
90,andhiyarkhore,3,1992-09-17,11.52,23.9368
90,andhiyarkhore,3,1992-09-18,8.389,18.150169999999996
90,andhiyarkhore,3,1992-09-19,6.82,16.061120000000003
90,andhiyarkhore,3,1992-09-20,4.77,10.294499999999994
90,andhiyarkhore,3,1992-09-21,4.67,8.188939999999995
90,andhiyarkhore,3,1992-09-22,3.849,6.463759999999996
90,andhiyarkhore,3,1992-09-23,3.423,7.53553999999999
90,andhiyarkhore,3,1992-09-24,3.162,4.280910000000003
90,andhiyarkhore,3,1992-09-25,2.68,4.117900000000001
90,andhiyarkhore,3,1992-09-26,2.702,3.871650000000002
90,andhiyarkhore,3,1992-09-27,1.88,3.9469700000000016
90,andhiyarkhore,3,1992-09-28,1.867,3.8768500000000023
90,andhiyarkhore,3,1992-09-29,1.756,3.5866000000000016
90,andhiyarkhore,3,1992-09-30,1.704,3.8078500000000015
90,andhiyarkhore,3,1992-10-01,1.675,4.221020000000003
90,andhiyarkhore,3,1992-10-02,1.19,3.8242900000000026
90,andhiyarkhore,3,1992-10-03,1.178,3.768030000000002
90,andhiyarkhore,3,1992-10-04,1.13,3.961240000000002
90,andhiyarkhore,3,1992-10-05,1.131,4.038510000000001
90,andhiyarkhore,3,1992-10-06,1.1,3.8532200000000008
90,andhiyarkhore,3,1992-10-07,1.075,4.277450000000002
90,andhiyarkhore,3,1992-10-08,0.845,4.308110000000001
90,andhiyarkhore,3,1992-10-09,0.833,4.269570000000001
90,andhiyarkhore,3,1992-10-10,0.831,4.095020000000001
90,andhiyarkhore,3,1992-10-11,0.85,4.097520000000001
90,andhiyarkhore,3,1992-10-12,2.421,3.6314400000000018
90,andhiyarkhore,3,1992-10-13,7.358,4.299250000000002
90,andhiyarkhore,3,1992-10-14,5.57,3.6434300000000017
90,andhiyarkhore,3,1992-10-15,2.325,3.819150000000002
90,andhiyarkhore,3,1992-10-16,1.535,4.06069
90,andhiyarkhore,3,1992-10-17,1.309,4.5184500000000005
90,andhiyarkhore,3,1992-10-18,1.0,4.15831
90,andhiyarkhore,3,1992-10-19,0.893,4.296430000000001
90,andhiyarkhore,3,1992-10-20,0.974,4.4147300000000005
90,andhiyarkhore,3,1992-10-21,0.935,4.064120000000002
90,andhiyarkhore,3,1992-10-22,0.93,4.1253400000000005
90,andhiyarkhore,3,1992-10-23,0.932,4.424120000000001
90,andhiyarkhore,3,1992-10-24,0.955,4.458140000000001
90,andhiyarkhore,3,1992-10-25,0.95,4.337170000000001
90,andhiyarkhore,3,1992-10-26,0.916,4.588050000000001
90,andhiyarkhore,3,1992-10-27,1.013,4.567550000000001
90,andhiyarkhore,3,1992-10-28,0.944,4.33642
90,andhiyarkhore,3,1992-10-29,0.927,4.2137100000000025
90,andhiyarkhore,3,1992-10-30,0.912,4.0912500000000005
90,andhiyarkhore,3,1992-10-31,0.909,4.060140000000001
90,andhiyarkhore,3,1992-11-01,1.0,4.034360000000001
90,andhiyarkhore,3,1992-11-02,0.911,3.713760000000002
90,andhiyarkhore,3,1992-11-03,0.992,4.144170000000002
90,andhiyarkhore,3,1992-11-04,0.955,3.6956800000000016
90,andhiyarkhore,3,1992-11-05,0.929,3.33734
90,andhiyarkhore,3,1992-11-06,1.006,3.1862400000000006
90,andhiyarkhore,3,1992-11-07,0.975,3.0538200000000004
90,andhiyarkhore,3,1992-11-08,0.97,2.9767000000000006
90,andhiyarkhore,3,1992-11-09,0.891,3.3332800000000007
90,andhiyarkhore,3,1992-11-10,0.85,3.3517900000000016
90,andhiyarkhore,3,1992-11-11,0.856,3.192880000000001
90,andhiyarkhore,3,1992-11-12,0.882,3.7274400000000028
90,andhiyarkhore,3,1992-11-13,0.986,3.703380000000001
90,andhiyarkhore,3,1992-11-14,0.763,3.8499300000000005
90,andhiyarkhore,3,1992-11-15,1.0,3.778990000000001
90,andhiyarkhore,3,1992-11-16,1.008,3.544120000000001
90,andhiyarkhore,3,1992-11-17,0.926,3.6583200000000016
90,andhiyarkhore,3,1992-11-18,1.233,3.591830000000001
90,andhiyarkhore,3,1992-11-19,1.912,3.468970000000001
90,andhiyarkhore,3,1992-11-20,1.635,3.661520000000002
90,andhiyarkhore,3,1992-11-21,1.391,3.7299200000000026
90,andhiyarkhore,3,1992-11-22,1.28,3.6993200000000015
90,andhiyarkhore,3,1992-11-23,1.322,3.739620000000001
90,andhiyarkhore,3,1992-11-24,1.409,4.205720000000002
90,andhiyarkhore,3,1992-11-25,2.13,3.844100000000001
90,andhiyarkhore,3,1992-11-26,2.513,3.6570000000000005
90,andhiyarkhore,3,1992-11-27,2.127,3.4972900000000005
90,andhiyarkhore,3,1992-11-28,1.89,3.338330000000002
90,andhiyarkhore,3,1992-11-29,1.89,3.3428100000000005
90,andhiyarkhore,3,1992-11-30,1.962,1.962
90,bamnidhi,1,1990-01-07,22.0,10.683269999999995
90,bamnidhi,1,1990-01-08,9.23,10.014579999999995
90,bamnidhi,1,1990-01-09,7.782,10.667729999999999
90,bamnidhi,1,1990-01-10,8.073,9.77625
90,bamnidhi,1,1990-01-11,7.832,9.66205
90,bamnidhi,1,1990-01-12,7.98,8.906369999999999
90,bamnidhi,1,1990-01-13,7.825,8.817720000000003
90,bamnidhi,1,1990-01-14,7.8,8.676690000000002
90,bamnidhi,1,1990-01-15,7.005,8.779720000000003
90,bamnidhi,1,1990-01-16,6.59,8.157340000000003
90,bamnidhi,1,1990-01-17,5.936,8.411110000000004
90,bamnidhi,1,1990-01-18,7.116,7.717130000000002
90,bamnidhi,1,1990-01-19,6.579,7.623430000000002
90,bamnidhi,1,1990-01-20,5.997,7.668020000000002
90,bamnidhi,1,1990-01-21,5.8,7.719160000000004
90,bamnidhi,1,1990-01-22,6.185,7.025369999999999
90,bamnidhi,1,1990-01-23,6.357,6.737500000000001
90,bamnidhi,1,1990-01-24,6.462,6.838640000000001
90,bamnidhi,1,1990-01-25,6.897,6.865370000000002
90,bamnidhi,1,1990-01-26,6.4,6.747570000000003
90,bamnidhi,1,1990-01-27,6.642,7.0696600000000025
90,bamnidhi,1,1990-01-28,6.7,6.992890000000002
90,bamnidhi,1,1990-01-29,6.793,6.28366
90,bamnidhi,1,1990-01-30,6.474,6.3969000000000005
90,bamnidhi,1,1990-01-31,6.657,6.223560000000001
90,bamnidhi,1,1990-02-01,6.555,6.57321
90,bamnidhi,1,1990-02-02,6.588,6.091170000000002
90,bamnidhi,1,1990-02-03,6.381,6.383190000000002
90,bamnidhi,1,1990-02-04,6.3,6.40179
90,bamnidhi,1,1990-02-05,6.621,6.341260000000001
90,bamnidhi,1,1990-02-06,6.575,6.156859999999999
90,bamnidhi,1,1990-02-07,6.486,6.01951
90,bamnidhi,1,1990-02-08,6.361,6.35491
90,bamnidhi,1,1990-02-09,6.037,6.450300000000002
90,bamnidhi,1,1990-02-10,6.03,6.4464
90,bamnidhi,1,1990-02-11,6.0,6.4962599999999995
90,bamnidhi,1,1990-02-12,7.972,6.527360000000001
90,bamnidhi,1,1990-02-13,7.872,6.49456
90,bamnidhi,1,1990-02-14,8.825,6.766680000000001
90,bamnidhi,1,1990-02-15,9.688,8.89366
90,bamnidhi,1,1990-02-16,12.59,9.558750000000002
90,bamnidhi,1,1990-02-17,8.861,9.871690000000001
90,bamnidhi,1,1990-02-18,7.5,9.00079
90,bamnidhi,1,1990-02-19,7.206,9.787340000000002
90,bamnidhi,1,1990-02-20,7.031,9.256640000000003
90,bamnidhi,1,1990-02-21,24.18,9.532680000000003
90,bamnidhi,1,1990-02-22,14.52,11.008680000000004
90,bamnidhi,1,1990-02-23,19.31,10.512380000000002
90,bamnidhi,1,1990-02-24,19.02,10.817010000000005
90,bamnidhi,1,1990-02-25,19.0,10.573400000000003
90,bamnidhi,1,1990-02-26,18.21,10.44241
90,bamnidhi,1,1990-02-27,11.0,9.618080000000003
90,bamnidhi,1,1990-02-28,7.547,6.482459999999998
90,bamnidhi,1,1990-03-01,15.53,6.11986
90,bamnidhi,1,1990-03-02,17.28,8.627820000000002
90,bamnidhi,1,1990-03-03,23.28,9.425200000000004
90,bamnidhi,1,1990-03-04,11.0,8.6463
90,bamnidhi,1,1990-03-05,8.385,6.03574
90,bamnidhi,1,1990-03-06,6.747,5.901579999999999
90,bamnidhi,1,1990-03-07,6.211,6.030309999999998
90,bamnidhi,1,1990-03-08,5.575,5.84722
90,bamnidhi,1,1990-03-09,5.48,6.34512
90,bamnidhi,1,1990-03-10,15.83,5.887229999999999
90,bamnidhi,1,1990-03-11,9.0,6.39933
90,bamnidhi,1,1990-03-12,11.0,6.373830000000001
90,bamnidhi,1,1990-03-13,5.705,6.929490000000002
90,bamnidhi,1,1990-03-14,5.763,6.883230000000001
90,bamnidhi,1,1990-03-15,5.442,6.257929999999998
90,bamnidhi,1,1990-03-16,4.982,6.20059
90,bamnidhi,1,1990-03-17,6.379,5.723719999999999
90,bamnidhi,1,1990-03-18,6.4,5.527420000000001
90,bamnidhi,1,1990-03-19,5.042,5.615690000000001
90,bamnidhi,1,1990-03-20,5.7,5.4823200000000005
90,bamnidhi,1,1990-03-21,13.1,5.800159999999998
90,bamnidhi,1,1990-03-22,16.04,5.639550000000001
90,bamnidhi,1,1990-03-23,14.18,5.65695
90,bamnidhi,1,1990-03-24,13.1,5.56571
90,bamnidhi,1,1990-03-25,13.0,5.48913
90,bamnidhi,1,1990-03-26,14.87,5.61597
90,bamnidhi,1,1990-03-27,14.74,5.110149999999999
90,bamnidhi,1,1990-03-28,13.5,5.613070000000001
90,bamnidhi,1,1990-03-29,14.93,5.324599999999999
90,bamnidhi,1,1990-03-30,15.84,5.265739999999999
90,bamnidhi,1,1990-03-31,16.5,5.7568399999999995
90,bamnidhi,1,1990-04-01,20.7,4.72311
90,bamnidhi,1,1990-04-02,7.689,4.7154
90,bamnidhi,1,1990-04-03,5.062,4.8733900000000006
90,bamnidhi,1,1990-04-04,11.32,4.47994
90,bamnidhi,1,1990-04-05,14.88,4.326429999999999
90,bamnidhi,1,1990-04-06,14.81,4.56615
90,bamnidhi,1,1990-04-07,12.0,12.0
90,bamnidhi,2,1992-08-14,91.63,325.81080000000014
90,bamnidhi,2,1992-08-15,52.0,403.0825000000001
90,bamnidhi,2,1992-08-16,80.0,397.42670000000015
90,bamnidhi,2,1992-08-17,133.3,417.9536
90,bamnidhi,2,1992-08-18,249.0,655.6779999999999
90,bamnidhi,2,1992-08-19,606.1,697.7916
90,bamnidhi,2,1992-08-20,758.9,1801.9106000000002
90,bamnidhi,2,1992-08-21,750.0,2138.6114000000002
90,bamnidhi,2,1992-08-22,290.2,1182.4554
90,bamnidhi,2,1992-08-23,135.0,556.9820999999997
90,bamnidhi,2,1992-08-24,110.8,497.5700999999998
90,bamnidhi,2,1992-08-25,80.31,378.39160000000004
90,bamnidhi,2,1992-08-26,374.5,433.2745
90,bamnidhi,2,1992-08-27,261.8,435.0885
90,bamnidhi,2,1992-08-28,168.7,455.6422
90,bamnidhi,2,1992-08-29,136.8,302.0626
90,bamnidhi,2,1992-08-30,165.0,289.63699999999994
90,bamnidhi,2,1992-08-31,110.9,265.8335999999999
90,bamnidhi,2,1992-09-01,77.0,204.61090000000004
90,bamnidhi,2,1992-09-02,60.8,147.39880000000005
90,bamnidhi,2,1992-09-03,141.6,172.60970000000006
90,bamnidhi,2,1992-09-04,133.1,314.82490000000007
90,bamnidhi,2,1992-09-05,356.8,472.17439999999993
90,bamnidhi,2,1992-09-06,295.0,441.47490000000005
90,bamnidhi,2,1992-09-07,401.0,464.4513000000001
90,bamnidhi,2,1992-09-08,475.3,506.2805000000002
90,bamnidhi,2,1992-09-09,650.2,904.2892000000004
90,bamnidhi,2,1992-09-10,600.0,1265.1948000000007
90,bamnidhi,2,1992-09-11,725.0,1423.286700000001
90,bamnidhi,2,1992-09-12,360.6,1099.9084000000007
90,bamnidhi,2,1992-09-13,220.0,773.8815999999997
90,bamnidhi,2,1992-09-14,188.8,479.2177000000001
90,bamnidhi,2,1992-09-15,130.7,361.37499999999994
90,bamnidhi,2,1992-09-16,121.4,230.58250000000004
90,bamnidhi,2,1992-09-17,116.6,236.19499999999996
90,bamnidhi,2,1992-09-18,98.21,123.18899999999998
90,bamnidhi,2,1992-09-19,70.53,102.53699999999999
90,bamnidhi,2,1992-09-20,55.0,109.27440000000003
90,bamnidhi,2,1992-09-21,47.18,78.80849999999998
90,bamnidhi,2,1992-09-22,42.81,67.42491
90,bamnidhi,2,1992-09-23,35.28,49.72290999999996
90,bamnidhi,2,1992-09-24,33.48,44.372299999999996
90,bamnidhi,2,1992-09-25,28.94,41.9028
90,bamnidhi,2,1992-09-26,25.75,41.8588
90,bamnidhi,2,1992-09-27,35.0,38.46409999999999
90,bamnidhi,2,1992-09-28,27.95,33.539799999999985
90,bamnidhi,2,1992-09-29,26.75,33.6212
90,bamnidhi,2,1992-09-30,29.12,32.52785
90,bamnidhi,2,1992-10-01,24.46,29.927899999999994
90,bamnidhi,2,1992-10-02,20.0,29.6227
90,bamnidhi,2,1992-10-03,28.88,26.291600000000006
90,bamnidhi,2,1992-10-04,32.0,25.582100000000004
90,bamnidhi,2,1992-10-05,25.64,25.468600000000006
90,bamnidhi,2,1992-10-06,24.0,24.466500000000007
90,bamnidhi,2,1992-10-07,27.96,24.82560000000001
90,bamnidhi,2,1992-10-08,31.06,24.277500000000003
90,bamnidhi,2,1992-10-09,27.39,25.129700000000007
90,bamnidhi,2,1992-10-10,25.56,23.236000000000008
90,bamnidhi,2,1992-10-11,25.0,23.589200000000005
90,bamnidhi,2,1992-10-12,35.35,26.318400000000008
90,bamnidhi,2,1992-10-13,27.14,27.550800000000002
90,bamnidhi,2,1992-10-14,24.73,26.1479
90,bamnidhi,2,1992-10-15,26.01,26.887299999999996
90,bamnidhi,2,1992-10-16,23.6,27.250799999999998
90,bamnidhi,2,1992-10-17,18.53,27.851399999999998
90,bamnidhi,2,1992-10-18,15.0,25.920600000000007
90,bamnidhi,2,1992-10-19,27.37,24.549400000000006
90,bamnidhi,2,1992-10-20,23.53,22.105400000000003
90,bamnidhi,2,1992-10-21,21.57,21.404300000000003
90,bamnidhi,2,1992-10-22,26.86,22.751800000000003
90,bamnidhi,2,1992-10-23,25.62,21.476100000000006
90,bamnidhi,2,1992-10-24,23.71,21.477900000000005
90,bamnidhi,2,1992-10-25,25.0,21.6611
90,bamnidhi,2,1992-10-26,28.64,22.160700000000006
90,bamnidhi,2,1992-10-27,29.56,21.49360000000001
90,bamnidhi,2,1992-10-28,28.58,21.44960000000001
90,bamnidhi,2,1992-10-29,27.78,21.768800000000006
90,bamnidhi,2,1992-10-30,36.77,20.8356
90,bamnidhi,2,1992-10-31,29.23,19.909400000000005
90,bamnidhi,2,1992-11-01,25.0,20.837000000000007
90,bamnidhi,2,1992-11-02,46.1,21.446100000000005
90,bamnidhi,2,1992-11-03,80.54,20.83498000000001
90,bamnidhi,2,1992-11-04,65.04,26.655899999999992
90,bamnidhi,2,1992-11-05,44.68,27.432199999999987
90,bamnidhi,2,1992-11-06,70.63,20.639220000000005
90,bamnidhi,2,1992-11-07,111.2,20.094520000000003
